customer_id,tenure,city_tier,preferred_payment_mode,prefered_order_cat,satisfaction_score,complain,order_count,day_since_last_order,cashback_amount,churn
50366,5.0,1,Credit Card,Fashion,2,0,3,3.0,105.22,0
50367,32.0,2,Debit Card,Grocery,5,0,1,4.0,156.2,0
50368,24.0,1,E wallet,Mobile Phone,3,0,1,1.0,174.13,0
50369,2.0,1,Debit Card,Fashion,2,0,4,0.0,203.22,0
50370,1.0,1,Debit Card,Mobile Phone,3,0,1,1.0,86.05,0
50371,1.0,3,Credit Card,Laptop & Accessory,2,1,3,0.0,171.54,0
50372,0.0,3,Debit Card,Laptop & Accessory,3,0,1,8.0,133.22,1
50373,1.0,2,Debit Card,Laptop & Accessory,5,0,5,1.0,250.43,0
50374,11.0,3,Debit Card,Laptop & Accessory,4,1,1,7.0,162.39,1
50375,1.0,1,E wallet,Mobile Phone,3,0,1,1.0,160.29,1
50376,4.0,1,Credit Card,Laptop & Accessory,2,1,2,3.0,219.22,0
50377,19.0,1,Debit Card,Grocery,3,0,7,2.0,158.29,0
50378,0.0,1,Debit Card,Others,5,0,3,5.0,151.47,1
50379,17.0,1,Credit Card,Mobile Phone,3,0,5,1.0,129.93,0
50380,3.0,1,UPI,Mobile Phone,4,0,7,4.0,160.87,0
50381,1.0,3,Credit Card,Laptop & Accessory,3,0,2,4.0,146.75,0
50382,12.0,3,E wallet,Fashion,1,0,2,3.0,129.56,0
50383,10.0,1,Credit Card,Mobile Phone,5,0,2,3.0,160.92,0
50384,21.0,2,E wallet,Laptop & Accessory,1,0,2,1.0,277.93,0
50385,13.0,1,UPI,Laptop & Accessory,4,0,1,8.0,259.19,0
50386,16.0,1,E wallet,Fashion,5,0,1,5.0,283.2,0
50387,3.0,1,UPI,Mobile Phone,4,1,1,1.0,178.36,0
50388,2.0,1,Credit Card,Fashion,5,0,3,12.0,202.2,0
50389,14.0,1,UPI,Others,4,0,1,5.0,248.5,0
50390,16.0,3,Credit Card,Fashion,3,0,2,1.0,198.94,0
50391,47.0,1,UPI,Laptop & Accessory,5,0,3,1.0,135.88,0
50392,5.0,1,Debit Card,Fashion,5,1,6,1.0,192.22,0
50393,5.0,1,Credit Card,Mobile Phone,3,0,3,1.0,113.04,0
50394,15.0,1,E wallet,Fashion,3,1,2,1.0,144.78,0
50395,4.0,3,Debit Card,Grocery,3,0,1,7.0,214.68,1
50396,27.0,1,Credit Card,Laptop & Accessory,3,1,3,4.0,36.83,0
50397,20.0,3,E wallet,Laptop & Accessory,2,0,3,1.0,132.73,0
50398,6.0,3,Debit Card,Mobile Phone,3,1,1,13.0,135.83,0
50399,14.0,1,Credit Card,Laptop & Accessory,5,1,5,0.0,92.97,0
50400,14.0,1,Credit Card,Fashion,3,0,6,6.0,214.56,0
50401,1.0,3,Credit Card,Fashion,5,1,4,4.0,184.24,0
50402,23.0,3,Debit Card,Laptop & Accessory,4,0,5,4.0,155.39,0
50403,7.0,1,Debit Card,Mobile Phone,3,1,3,4.0,234.82,0
50404,18.0,2,Debit Card,Mobile Phone,2,0,1,3.0,114.09,0
50405,4.0,2,Debit Card,Laptop & Accessory,4,1,4,15.0,196.97,0
50406,23.0,1,Debit Card,Fashion,5,1,6,5.0,174.84,0
50407,5.0,1,E wallet,Mobile Phone,5,0,1,3.0,161.48,0
50408,0.0,3,Credit Card,Mobile Phone,4,0,2,10.0,162.09,0
50409,24.0,2,E wallet,Fashion,4,0,1,11.0,128.05,0
50410,1.0,1,Debit Card,Fashion,3,0,1,7.0,137.76,1
50411,4.0,1,Credit Card,Laptop & Accessory,2,0,3,4.0,180.83,1
50412,30.0,1,Debit Card,Fashion,3,1,3,0.0,263.31,0
50413,30.0,1,E wallet,Mobile Phone,4,0,3,12.0,74.83,0
50414,9.0,3,E wallet,Fashion,3,0,2,9.0,106.68,0
50415,10.0,1,UPI,Laptop & Accessory,4,1,2,14.0,229.8,0
50416,6.0,1,Debit Card,Laptop & Accessory,3,0,5,1.0,198.57,0
50417,3.0,1,E wallet,Fashion,2,0,4,16.0,231.7,0
50418,4.0,1,Credit Card,Mobile Phone,4,0,4,17.0,198.12,0
50419,11.0,1,E wallet,Mobile Phone,4,1,3,3.0,133.67,0
50420,14.0,1,Credit Card,Mobile Phone,3,1,2,0.0,180.7,0
50421,16.0,1,Credit Card,Mobile Phone,5,0,7,5.0,202.39,0
50422,16.0,1,Debit Card,Laptop & Accessory,3,0,2,5.0,172.26,0
50423,1.0,1,Credit Card,Laptop & Accessory,4,0,6,4.0,211.98,0
50424,7.0,1,Debit Card,Laptop & Accessory,5,1,4,2.0,229.58,0
50425,1.0,3,Debit Card,Mobile Phone,2,0,6,0.0,221.44,0
50426,8.0,1,Debit Card,Grocery,5,0,4,4.0,133.67,0
50427,6.0,1,COD,Mobile Phone,4,0,5,2.0,150.99,0
50428,22.0,2,Debit Card,Fashion,2,0,2,1.0,186.32,0
50429,4.0,1,UPI,Laptop & Accessory,4,0,3,1.0,168.67,0
50430,1.0,2,COD,Grocery,5,0,4,8.0,158.4,0
50431,2.0,1,UPI,Mobile Phone,4,0,2,8.0,264.46,0
50432,14.0,1,UPI,Laptop & Accessory,4,0,4,7.0,116.79,0
50433,10.0,2,UPI,Fashion,2,0,1,0.0,85.33,0
50434,1.0,3,Debit Card,Mobile Phone,2,0,4,1.0,230.3,0
50435,1.0,1,Debit Card,Laptop & Accessory,3,0,3,1.0,174.01,1
50436,12.0,1,Credit Card,Laptop & Accessory,4,0,1,19.0,129.05,0
50437,1.0,1,Credit Card,Laptop & Accessory,5,0,8,2.0,170.64,0
50438,17.0,3,Debit Card,Fashion,3,1,2,14.0,271.86,1
50439,12.0,3,Credit Card,Grocery,3,0,5,5.0,223.0,0
50440,1.0,1,Credit Card,Laptop & Accessory,2,0,7,0.0,201.56,0
50441,1.0,1,UPI,Mobile Phone,1,1,2,3.0,148.6,1
50442,43.0,1,Credit Card,Laptop & Accessory,1,0,5,9.0,204.48,0
50443,5.0,1,Credit Card,Laptop & Accessory,4,0,3,0.0,150.81,0
50444,5.0,1,Credit Card,Mobile Phone,2,1,4,5.0,300.84,0
50445,17.0,1,Credit Card,Fashion,5,1,3,2.0,206.51,0
50446,29.0,1,COD,Laptop & Accessory,4,0,6,1.0,165.49,0
50447,43.0,3,Debit Card,Fashion,5,0,2,4.0,134.66,0
50448,14.0,3,Credit Card,Laptop & Accessory,3,0,3,8.0,273.07,0
50449,5.0,1,Credit Card,Fashion,4,1,1,8.0,156.24,0
50450,1.0,1,Credit Card,Mobile Phone,3,1,3,1.0,246.62,1
50451,15.0,3,Debit Card,Laptop & Accessory,5,1,2,2.0,180.02,0
50452,8.0,1,Debit Card,Fashion,4,0,7,2.0,192.37,0
50453,6.0,2,Debit Card,Laptop & Accessory,4,1,3,9.0,185.51,0
50454,24.0,1,Debit Card,Laptop & Accessory,4,0,2,3.0,133.79,0
50455,1.0,1,UPI,Laptop & Accessory,2,1,2,2.0,130.4,1
50456,7.0,1,Credit Card,Mobile Phone,4,0,4,8.0,198.29,0
50457,0.0,1,Debit Card,Laptop & Accessory,5,0,4,11.0,217.33,0
50458,6.0,2,Debit Card,Mobile Phone,2,0,5,2.0,232.95,0
50459,1.0,1,Debit Card,Laptop & Accessory,4,0,2,21.0,168.94,0
50460,1.0,1,UPI,Laptop & Accessory,3,0,2,4.0,144.76,1
50461,1.0,1,Credit Card,Others,5,1,2,0.0,252.04,0
50462,10.0,3,COD,Fashion,1,1,1,2.0,177.09,1
50463,14.0,1,Debit Card,Laptop & Accessory,2,1,5,4.0,71.97,0
50464,9.0,1,E wallet,Fashion,1,0,5,9.0,226.04,0
50465,33.0,1,Debit Card,Fashion,2,0,7,6.0,167.45,0
50466,5.0,1,Debit Card,Laptop & Accessory,4,0,2,1.0,131.85,0
50467,3.0,1,Debit Card,Laptop & Accessory,2,0,2,3.0,243.51,0
50468,20.0,2,Credit Card,Grocery,4,0,2,1.0,209.87,0
50469,3.0,1,Debit Card,Fashion,5,1,1,10.0,162.33,1
50470,33.0,1,Credit Card,Fashion,1,0,3,0.0,14.69,0
50471,0.0,2,E wallet,Mobile Phone,1,0,6,2.0,144.17,1
50472,35.0,1,Debit Card,Fashion,5,1,2,7.0,248.77,0
50473,0.0,1,Debit Card,Mobile Phone,4,0,2,0.0,166.43,0
50474,22.0,1,E wallet,Fashion,2,1,5,6.0,214.88,0
50475,8.0,1,Credit Card,Fashion,3,1,4,5.0,175.56,1
50476,50.0,2,E wallet,Laptop & Accessory,5,0,3,3.0,183.68,0
50477,1.0,1,Debit Card,Fashion,2,0,2,1.0,178.41,1
50478,8.0,1,Debit Card,Mobile Phone,4,0,4,2.0,259.82,0
50479,35.0,2,Debit Card,Laptop & Accessory,2,0,1,1.0,187.39,0
50480,7.0,1,UPI,Mobile Phone,3,0,3,0.0,165.09,0
50481,10.0,1,UPI,Grocery,5,0,2,2.0,230.03,0
50482,12.0,1,COD,Others,1,0,3,12.0,146.87,0
50483,6.0,1,Credit Card,Fashion,3,0,2,3.0,208.21,0
50484,10.0,3,E wallet,Laptop & Accessory,3,0,2,5.0,224.42,0
50485,9.0,3,Credit Card,Laptop & Accessory,4,0,4,14.0,135.41,0
50486,23.0,1,Credit Card,Laptop & Accessory,1,0,1,3.0,167.42,0
50487,0.0,1,E wallet,Fashion,3,0,4,4.0,136.93,0
50488,3.0,1,Debit Card,Fashion,3,0,5,0.0,225.3,1
50489,30.0,1,Debit Card,Grocery,1,0,4,1.0,169.43,0
50490,22.0,1,Debit Card,Grocery,3,0,1,4.0,236.13,0
50491,6.0,1,E wallet,Laptop & Accessory,5,0,1,0.0,307.57,0
50492,10.0,3,Debit Card,Laptop & Accessory,3,1,2,0.0,173.58,0
50493,3.0,2,Debit Card,Grocery,4,0,2,1.0,162.5,0
50494,2.0,1,COD,Grocery,3,0,3,1.0,267.97,0
50495,6.0,1,Debit Card,Mobile Phone,2,0,2,1.0,200.42,0
50496,4.0,1,Debit Card,Mobile Phone,3,0,5,1.0,222.02,0
50497,9.0,3,Credit Card,Mobile Phone,3,0,2,7.0,144.36,0
50498,1.0,3,E wallet,Mobile Phone,3,0,3,3.0,205.74,0
50499,37.0,3,Debit Card,Laptop & Accessory,4,0,2,5.0,187.1,0
50500,43.0,1,Credit Card,Mobile Phone,5,0,2,7.0,188.03,0
50501,12.0,2,Debit Card,Mobile Phone,1,1,3,2.0,165.77,0
50502,8.0,1,Credit Card,Laptop & Accessory,4,0,4,11.0,230.12,0
50503,4.0,1,Debit Card,Others,1,0,4,10.0,178.46,0
50504,17.0,1,Debit Card,Laptop & Accessory,1,0,4,3.0,171.45,0
50505,12.0,1,Credit Card,Mobile Phone,2,0,5,9.0,135.55,0
50506,2.0,1,UPI,Mobile Phone,3,0,2,2.0,190.62,0
50507,24.0,1,E wallet,Mobile Phone,1,0,6,6.0,165.75,0
50508,17.0,1,UPI,Laptop & Accessory,4,0,3,18.0,154.03,0
50509,30.0,1,Credit Card,Mobile Phone,1,0,7,2.0,136.13,0
50510,13.0,1,Debit Card,Laptop & Accessory,3,0,6,4.0,157.11,0
50511,10.0,1,Debit Card,Mobile Phone,4,1,4,2.0,201.75,0
50512,5.0,1,UPI,Laptop & Accessory,2,0,4,3.0,129.71,0
50513,27.0,1,Credit Card,Laptop & Accessory,4,0,4,1.0,303.91,0
50514,20.0,1,COD,Grocery,3,0,5,3.0,153.77,0
50515,0.0,3,Debit Card,Fashion,2,1,4,5.0,219.15,0
50516,0.0,1,Debit Card,Laptop & Accessory,5,0,1,2.0,207.1,0
50517,5.0,1,Debit Card,Others,3,0,5,2.0,214.08,0
50518,17.0,1,Debit Card,Laptop & Accessory,5,0,1,2.0,139.06,0
50519,44.0,3,Debit Card,Laptop & Accessory,2,0,2,2.0,264.57,0
50520,2.0,2,Credit Card,Laptop & Accessory,3,0,5,1.0,180.33,0
50521,9.0,1,Credit Card,Fashion,2,0,1,12.0,173.27,0
50522,5.0,1,Debit Card,Mobile Phone,3,1,5,16.0,200.49,1
50523,35.0,2,Debit Card,Laptop & Accessory,3,1,2,2.0,264.02,0
50524,18.0,2,E wallet,Laptop & Accessory,1,0,3,5.0,103.68,0
50525,18.0,2,Credit Card,Mobile Phone,3,0,6,2.0,185.98,0
50526,6.0,3,Credit Card,Fashion,1,0,4,4.0,198.02,0
50527,5.0,3,Credit Card,Fashion,5,0,4,2.0,181.16,0
50528,3.0,1,UPI,Mobile Phone,3,1,4,0.0,245.52,0
50529,1.0,1,Credit Card,Fashion,4,1,4,1.0,140.63,1
50530,20.0,1,UPI,Fashion,5,0,4,4.0,194.41,0
50531,17.0,3,Credit Card,Mobile Phone,1,1,4,1.0,229.1,0
50532,61.0,1,Debit Card,Laptop & Accessory,3,0,2,3.0,171.19,0
50533,57.0,3,Debit Card,Laptop & Accessory,1,0,8,12.0,198.81,0
50534,8.0,1,Credit Card,Fashion,1,0,3,0.0,151.7,0
50535,15.0,1,Credit Card,Fashion,1,0,5,8.0,186.23,0
50536,29.0,3,Credit Card,Laptop & Accessory,3,0,5,3.0,196.34,0
50537,19.0,1,Debit Card,Mobile Phone,3,0,1,1.0,207.13,0
50538,3.0,1,Credit Card,Mobile Phone,1,0,1,1.0,189.84,0
50539,6.0,1,E wallet,Laptop & Accessory,3,0,6,23.0,217.8,1
50540,1.0,1,Credit Card,Laptop & Accessory,2,0,1,2.0,144.87,1
50541,31.0,1,Credit Card,Laptop & Accessory,3,0,2,0.0,246.37,0
50542,9.0,1,COD,Mobile Phone,4,1,2,4.0,182.9,1
50543,3.0,1,Credit Card,Mobile Phone,4,0,1,1.0,191.59,0
50544,11.0,3,Debit Card,Mobile Phone,3,0,2,11.0,204.38,0
50545,10.0,3,E wallet,Laptop & Accessory,4,0,5,2.0,152.67,0
50546,4.0,1,Debit Card,Mobile Phone,3,0,3,5.0,179.78,0
50547,1.0,2,E wallet,Laptop & Accessory,3,0,1,10.0,110.39,0
50548,11.0,1,Debit Card,Laptop & Accessory,2,0,1,21.0,183.73,0
50549,7.0,1,Debit Card,Mobile Phone,2,0,4,16.0,194.46,0
50550,15.0,1,Debit Card,Fashion,4,1,6,1.0,220.77,0
50551,7.0,3,Debit Card,Fashion,5,0,2,2.0,147.72,0
50552,19.0,3,Debit Card,Laptop & Accessory,4,0,1,5.0,106.98,0
50553,8.0,1,Debit Card,Mobile Phone,1,0,2,1.0,203.05,0
50554,8.0,1,E wallet,Laptop & Accessory,2,1,2,2.0,165.97,1
50555,21.0,1,E wallet,Fashion,3,0,2,15.0,234.25,0
50556,5.0,1,E wallet,Laptop & Accessory,4,1,3,1.0,139.75,0
50557,1.0,1,E wallet,Fashion,2,0,6,3.0,92.57,1
50558,0.0,1,Credit Card,Mobile Phone,4,1,1,0.0,217.25,0
50559,14.0,2,UPI,Fashion,4,0,1,5.0,172.77,0
50560,10.0,1,Credit Card,Others,4,1,1,4.0,214.18,1
50561,12.0,3,Credit Card,Grocery,4,0,3,9.0,137.3,0
50562,2.0,2,E wallet,Mobile Phone,4,0,2,10.0,141.11,0
50563,1.0,1,Debit Card,Grocery,2,0,2,1.0,242.09,0
50564,0.0,2,E wallet,Laptop & Accessory,4,0,6,10.0,241.02,0
50565,4.0,3,Credit Card,Laptop & Accessory,5,0,1,20.0,149.45,0
50566,9.0,1,Debit Card,Mobile Phone,5,0,6,11.0,146.74,0
50567,5.0,1,Debit Card,Others,1,0,2,10.0,193.49,0
50568,6.0,3,Debit Card,Fashion,4,0,3,4.0,58.46,1
50569,23.0,1,UPI,Laptop & Accessory,5,0,5,5.0,216.97,0
50570,4.0,1,COD,Fashion,4,1,3,8.0,173.2,1
50571,7.0,1,Debit Card,Laptop & Accessory,2,0,1,1.0,226.59,0
50572,15.0,3,Debit Card,Mobile Phone,5,0,3,19.0,206.61,0
50573,5.0,2,Debit Card,Laptop & Accessory,3,0,4,2.0,180.11,0
50574,10.0,3,E wallet,Laptop & Accessory,1,1,1,4.0,235.39,1
50575,20.0,1,Debit Card,Laptop & Accessory,3,0,2,4.0,102.61,0
50576,30.0,1,UPI,Fashion,2,0,3,9.0,225.98,0
50577,2.0,1,Credit Card,Mobile Phone,2,0,1,3.0,212.43,0
50578,26.0,2,UPI,Laptop & Accessory,3,0,3,3.0,235.68,0
50579,7.0,1,Credit Card,Mobile Phone,4,0,3,2.0,98.94,0
50580,3.0,1,Credit Card,Fashion,5,0,5,11.0,186.73,1
50581,6.0,1,Credit Card,Others,4,0,3,10.0,159.69,0
50582,39.0,1,E wallet,Grocery,5,1,3,3.0,206.73,0
50583,7.0,3,E wallet,Laptop & Accessory,3,0,4,3.0,268.83,1
50584,4.0,2,Credit Card,Laptop & Accessory,3,0,4,1.0,176.63,0
50585,10.0,3,Credit Card,Laptop & Accessory,4,1,3,3.0,192.93,0
50586,3.0,1,UPI,Mobile Phone,4,0,2,2.0,152.7,0
50587,1.0,3,UPI,Fashion,4,0,5,3.0,196.45,0
50588,1.0,3,Credit Card,Laptop & Accessory,3,0,2,1.0,225.22,0
50589,1.0,1,Debit Card,Grocery,3,0,2,5.0,219.63,0
50590,2.0,3,Debit Card,Fashion,3,0,3,3.0,230.39,0
50591,1.0,1,UPI,Mobile Phone,1,0,1,12.0,167.95,1
50592,10.0,3,Debit Card,Mobile Phone,5,0,1,3.0,144.34,0
50593,2.0,3,Debit Card,Mobile Phone,3,0,1,8.0,134.55,0
50594,4.0,2,Debit Card,Mobile Phone,4,0,6,5.0,188.19,0
50595,23.0,1,Credit Card,Grocery,2,0,1,11.0,149.15,0
50596,6.0,1,Credit Card,Laptop & Accessory,4,0,1,10.0,156.59,0
50597,11.0,1,Debit Card,Fashion,5,0,3,10.0,254.03,0
50598,2.0,1,Debit Card,Laptop & Accessory,2,0,2,19.0,214.91,0
50599,2.0,2,E wallet,Mobile Phone,3,0,3,1.0,191.92,0
50600,0.0,2,UPI,Fashion,3,1,2,2.0,163.84,0
50601,2.0,3,Debit Card,Laptop & Accessory,3,0,1,0.0,212.08,0
50602,3.0,1,Debit Card,Laptop & Accessory,4,0,2,8.0,156.58,1
50603,2.0,3,Credit Card,Laptop & Accessory,3,0,4,6.0,239.83,1
50604,1.0,3,E wallet,Laptop & Accessory,4,0,4,13.0,228.43,0
50605,1.0,2,E wallet,Mobile Phone,3,1,4,6.0,222.94,1
50606,6.0,1,E wallet,Others,2,0,3,0.0,158.96,0
50607,2.0,1,UPI,Laptop & Accessory,5,0,3,1.0,149.19,0
50608,5.0,1,Debit Card,Laptop & Accessory,2,0,1,0.0,287.4,0
50609,7.0,1,Debit Card,Mobile Phone,4,0,3,0.0,66.52,0
50610,12.0,1,Credit Card,Laptop & Accessory,1,1,2,2.0,237.87,0
50611,0.0,3,E wallet,Laptop & Accessory,5,0,5,4.0,159.27,0
50612,16.0,1,Credit Card,Mobile Phone,5,0,2,10.0,237.59,0
50613,10.0,1,COD,Grocery,3,1,3,5.0,222.19,1
50614,1.0,1,E wallet,Grocery,2,0,2,1.0,169.47,0
50615,21.0,3,E wallet,Laptop & Accessory,4,0,4,3.0,119.82,0
50616,25.0,3,Debit Card,Laptop & Accessory,3,0,3,1.0,134.64,0
50617,1.0,3,Debit Card,Mobile Phone,4,0,4,5.0,174.26,0
50618,3.0,1,E wallet,Laptop & Accessory,5,0,1,5.0,124.22,0
50619,16.0,1,Debit Card,Fashion,4,0,6,2.0,207.52,0
50620,14.0,3,Debit Card,Mobile Phone,5,1,3,1.0,227.89,0
50621,2.0,1,UPI,Laptop & Accessory,2,1,4,6.0,269.37,0
50622,2.0,1,UPI,Laptop & Accessory,5,0,3,2.0,254.57,0
50623,5.0,1,Debit Card,Grocery,2,0,4,13.0,114.92,0
50624,7.0,1,E wallet,Mobile Phone,2,1,2,3.0,202.75,1
50625,10.0,2,Debit Card,Fashion,5,1,6,0.0,195.78,0
50626,5.0,1,Debit Card,Mobile Phone,4,0,3,4.0,250.98,0
50627,6.0,1,Credit Card,Fashion,4,0,2,4.0,127.94,0
50628,14.0,1,E wallet,Laptop & Accessory,5,0,2,2.0,191.66,0
50629,0.0,1,Debit Card,Fashion,4,0,4,1.0,145.23,0
50630,3.0,1,Debit Card,Fashion,2,1,3,6.0,182.29,1
50631,12.0,2,Debit Card,Laptop & Accessory,4,0,7,2.0,207.84,0
50632,23.0,1,COD,Laptop & Accessory,1,1,1,0.0,210.05,0
50633,7.0,1,Credit Card,Mobile Phone,2,0,2,12.0,156.7,0
50634,8.0,1,Credit Card,Fashion,4,0,3,1.0,152.89,0
50635,1.0,1,Debit Card,Fashion,5,0,3,1.0,243.59,0
50636,6.0,1,Credit Card,Fashion,4,0,1,1.0,179.51,0
50637,8.0,1,Credit Card,Fashion,3,1,1,1.0,179.47,0
50638,3.0,3,E wallet,Mobile Phone,5,0,3,1.0,113.31,0
50639,3.0,2,Debit Card,Mobile Phone,5,1,1,1.0,158.01,1
50640,5.0,1,COD,Laptop & Accessory,3,0,3,7.0,228.49,0
50641,0.0,1,Credit Card,Laptop & Accessory,2,0,3,6.0,187.87,0
50642,4.0,3,Debit Card,Mobile Phone,2,0,3,0.0,23.8,0
50643,2.0,2,Debit Card,Fashion,3,0,6,1.0,123.26,1
50644,4.0,1,Credit Card,Fashion,1,0,3,8.0,235.55,0
50645,1.0,2,UPI,Fashion,3,1,8,4.0,253.95,0
50646,22.0,2,E wallet,Mobile Phone,4,0,1,1.0,155.43,0
50647,9.0,2,Credit Card,Laptop & Accessory,3,0,1,8.0,266.17,0
50648,11.0,1,Debit Card,Mobile Phone,5,0,3,7.0,134.77,0
50649,16.0,1,Debit Card,Laptop & Accessory,3,0,1,6.0,198.49,0
50650,7.0,1,Credit Card,Mobile Phone,1,1,2,0.0,165.28,0
50651,1.0,3,E wallet,Laptop & Accessory,3,1,2,7.0,179.99,0
50652,8.0,1,E wallet,Laptop & Accessory,5,0,2,3.0,125.0,0
50653,9.0,1,Debit Card,Mobile Phone,1,1,3,1.0,153.87,0
50654,14.0,3,Debit Card,Laptop & Accessory,2,0,2,3.0,213.77,0
50655,6.0,3,Debit Card,Mobile Phone,4,0,3,2.0,237.92,0
50656,1.0,3,UPI,Fashion,3,0,1,10.0,246.19,0
50657,3.0,3,Credit Card,Fashion,4,0,5,4.0,168.23,1
50658,5.0,3,Debit Card,Laptop & Accessory,3,1,7,6.0,226.66,0
50659,10.0,1,Debit Card,Laptop & Accessory,4,1,3,0.0,174.87,0
50660,8.0,3,Debit Card,Fashion,4,0,4,2.0,186.35,0
50661,4.0,3,Credit Card,Laptop & Accessory,1,0,2,6.0,176.0,0
50662,43.0,1,E wallet,Grocery,3,1,1,2.0,150.55,0
50663,9.0,1,COD,Laptop & Accessory,3,1,5,4.0,172.34,0
50664,3.0,3,Credit Card,Mobile Phone,5,0,1,2.0,102.38,0
50665,1.0,1,Debit Card,Laptop & Accessory,4,0,4,1.0,155.6,0
50666,2.0,3,Credit Card,Mobile Phone,4,1,2,1.0,195.58,0
50667,3.0,1,E wallet,Grocery,3,0,4,1.0,91.45,0
50668,2.0,1,Debit Card,Mobile Phone,4,1,2,7.0,46.34,0
50669,2.0,1,UPI,Fashion,1,0,4,0.0,148.56,0
50670,3.0,1,E wallet,Laptop & Accessory,1,1,3,1.0,179.02,0
50671,2.0,2,Credit Card,Grocery,3,0,6,12.0,121.76,0
50672,23.0,1,Credit Card,Mobile Phone,4,1,5,2.0,163.49,0
50673,1.0,1,E wallet,Laptop & Accessory,3,0,4,2.0,152.45,0
50674,7.0,1,Credit Card,Laptop & Accessory,3,1,5,8.0,166.79,0
50675,5.0,1,Debit Card,Laptop & Accessory,5,0,5,6.0,38.46,0
50676,40.0,1,Debit Card,Laptop & Accessory,3,0,1,0.0,193.17,0
50677,1.0,2,Debit Card,Grocery,4,1,3,1.0,298.94,0
50678,5.0,1,E wallet,Laptop & Accessory,5,1,4,3.0,138.73,1
50679,35.0,1,Credit Card,Laptop & Accessory,3,1,4,3.0,150.39,0
50680,20.0,1,Credit Card,Mobile Phone,4,0,4,1.0,236.31,0
50681,17.0,1,E wallet,Mobile Phone,3,0,6,1.0,133.86,0
50682,3.0,1,Debit Card,Laptop & Accessory,1,0,3,8.0,245.47,0
50683,2.0,1,E wallet,Laptop & Accessory,5,1,2,2.0,157.55,0
50684,11.0,3,Credit Card,Laptop & Accessory,5,0,3,8.0,143.41,0
50685,27.0,3,Debit Card,Mobile Phone,3,1,5,7.0,174.59,0
50686,8.0,3,Debit Card,Mobile Phone,3,0,3,2.0,95.15,0
50687,8.0,1,COD,Grocery,3,0,6,9.0,179.19,0
50688,3.0,1,E wallet,Mobile Phone,5,1,1,5.0,150.69,0
50689,15.0,1,Debit Card,Mobile Phone,5,0,2,0.0,159.48,0
50690,2.0,2,COD,Grocery,1,1,1,1.0,156.36,1
50691,4.0,3,E wallet,Mobile Phone,4,1,1,1.0,189.33,0
50692,6.0,1,Debit Card,Mobile Phone,4,0,3,0.0,125.73,0
50693,7.0,1,Debit Card,Laptop & Accessory,1,0,6,6.0,159.75,0
50694,3.0,2,Debit Card,Fashion,3,1,1,6.0,207.33,0
50695,1.0,3,Credit Card,Mobile Phone,2,1,4,8.0,175.38,1
50696,9.0,3,Credit Card,Mobile Phone,5,0,3,3.0,147.98,0
50697,3.0,2,Debit Card,Mobile Phone,1,1,4,2.0,138.3,0
50698,9.0,3,Credit Card,Mobile Phone,5,1,5,6.0,65.5,0
50699,2.0,1,Debit Card,Fashion,5,1,4,7.0,170.71,0
50700,7.0,3,Debit Card,Mobile Phone,1,0,1,8.0,154.39,0
50701,8.0,3,Credit Card,Laptop & Accessory,4,0,1,4.0,209.0,0
50702,1.0,3,Debit Card,Mobile Phone,3,0,3,2.0,176.06,0
50703,4.0,1,Credit Card,Others,5,0,1,0.0,163.14,0
50704,1.0,1,UPI,Fashion,4,1,5,3.0,135.44,1
50705,1.0,1,Debit Card,Laptop & Accessory,4,0,1,2.0,190.45,0
50706,46.0,1,Debit Card,Others,5,0,2,13.0,176.29,0
50707,4.0,3,Debit Card,Laptop & Accessory,2,0,4,20.0,195.86,0
50708,17.0,1,Credit Card,Others,3,0,4,0.0,147.74,0
50709,3.0,1,E wallet,Laptop & Accessory,5,0,2,13.0,179.07,0
50710,11.0,2,Credit Card,Others,2,0,2,3.0,208.67,0
50711,14.0,1,Credit Card,Laptop & Accessory,5,0,5,6.0,240.13,0
50712,9.0,1,Debit Card,Fashion,4,0,5,1.0,271.19,0
50713,6.0,1,Debit Card,Fashion,3,1,5,10.0,218.33,0
50714,5.0,1,Debit Card,Fashion,3,0,5,1.0,194.05,0
50715,4.0,1,Credit Card,Fashion,2,0,7,7.0,117.69,0
50716,27.0,3,Debit Card,Mobile Phone,1,0,1,7.0,191.17,0
50717,18.0,1,E wallet,Laptop & Accessory,3,0,4,0.0,247.95,0
50718,34.0,3,Credit Card,Laptop & Accessory,5,0,1,4.0,221.73,0
50719,1.0,1,Debit Card,Fashion,3,0,1,5.0,225.58,0
50720,13.0,1,Credit Card,Fashion,3,0,3,7.0,142.26,0
50721,28.0,1,COD,Laptop & Accessory,3,0,2,5.0,234.59,0
50722,2.0,1,Debit Card,Laptop & Accessory,2,0,3,0.0,113.11,0
50723,1.0,1,Debit Card,Mobile Phone,5,0,3,3.0,142.59,1
50724,14.0,1,Credit Card,Fashion,1,0,3,9.0,215.87,0
50725,9.0,1,Credit Card,Grocery,3,0,5,5.0,129.15,0
50726,18.0,1,Debit Card,Laptop & Accessory,4,0,1,1.0,170.81,0
50727,2.0,1,UPI,Grocery,3,1,2,1.0,243.81,0
50728,16.0,1,Credit Card,Grocery,3,0,3,2.0,177.3,0
50729,2.0,2,UPI,Laptop & Accessory,5,1,1,4.0,239.52,0
50730,2.0,3,Debit Card,Mobile Phone,4,0,2,2.0,205.24,0
