customer_id,tenure,city_tier,warehouse_to_home,hour_spend_on_app,number_of_device_registered,satisfaction_score,number_of_address,complain,order_amount_hike_from_last_year,coupon_used,order_count,day_since_last_order,cashback_amount,churn,ingested_at,recency_days,frequency_orders,monetary_cashback,r_score,f_score,m_score,preferred_login_device_Mobile Phone,preferred_login_device_Phone,preferred_payment_mode_Credit Card,preferred_payment_mode_Debit Card,preferred_payment_mode_E wallet,preferred_payment_mode_UPI,gender_Male,prefered_order_cat_Grocery,prefered_order_cat_Laptop & Accessory,prefered_order_cat_Mobile Phone,prefered_order_cat_Others,marital_status_Married,marital_status_Single,rfm_segment_Champions,rfm_segment_Hibernating,rfm_segment_Loyal Customers,rfm_segment_Need Attention,rfm_segment_Potential Loyalist,rfm_segment_Promising
50120,8.0,1,5.0,5,3,2,1,0,15.0,1,3,3.0,238.78,0,2026-09-09 16:06:02.022715,3.0,3,238.78,3,3,5,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
50121,16.0,1,19.0,3,4,5,5,1,18.0,1,4,10.0,226.0,0,2026-09-09 16:06:02.022715,10.0,4,226.0,1,4,5,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
50122,23.0,2,17.0,3,4,3,5,0,14.0,1,3,8.0,151.41,0,2026-09-09 16:06:02.022715,8.0,3,151.41,2,3,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
50123,4.0,1,12.0,3,4,5,6,0,18.0,0,4,6.0,251.73,0,2026-09-09 16:06:02.022715,6.0,4,251.73,2,4,5,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
50124,1.0,2,8.0,2,5,3,4,0,17.0,2,3,5.0,132.27,0,2026-09-09 16:06:02.022715,5.0,3,132.27,3,3,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
50125,3.0,1,16.0,4,3,5,1,0,20.0,1,5,2.0,173.35,0,2026-09-09 16:06:02.022715,2.0,5,173.35,4,5,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
50126,6.0,1,5.0,2,3,5,3,0,16.0,3,1,4.0,171.09,0,2026-09-09 16:06:02.022715,4.0,1,171.09,3,1,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
50127,17.0,1,7.0,3,2,3,5,0,18.0,4,3,2.0,182.92,0,2026-09-09 16:06:02.022715,2.0,3,182.92,4,3,3,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
50128,20.0,3,11.0,3,4,4,5,0,11.0,3,4,4.0,259.7,0,2026-09-09 16:06:02.022715,4.0,4,259.7,3,4,5,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
50129,0.0,3,12.0,3,4,5,2,1,11.0,3,3,12.0,133.64,1,2026-09-09 16:06:02.022715,12.0,3,133.64,1,3,1,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
50130,7.0,1,7.0,2,3,3,3,0,16.0,3,6,4.0,177.73,0,2026-09-09 16:06:02.022715,4.0,6,177.73,3,5,3,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
50131,5.0,1,7.0,4,3,3,5,0,18.0,2,2,30.0,187.18,0,2026-09-09 16:06:02.022715,30.0,2,187.18,1,1,3,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
50132,3.0,1,15.0,2,4,4,4,1,16.0,4,3,3.0,174.96,1,2026-09-09 16:06:02.022715,3.0,3,174.96,3,3,3,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
50133,1.0,2,6.0,3,2,3,3,0,14.0,1,9,1.0,180.66,0,2026-09-09 16:06:02.022715,1.0,9,180.66,5,5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
50134,4.0,1,9.0,4,3,5,1,1,11.0,2,3,19.0,67.03,1,2026-09-09 16:06:02.022715,19.0,3,67.03,1,3,1,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
50135,29.0,2,5.0,3,3,1,4,0,14.0,3,2,1.0,178.18,0,2026-09-09 16:06:02.022715,1.0,2,178.18,5,1,3,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False
50136,4.0,1,11.0,3,3,3,8,0,17.0,1,7,4.0,198.09,0,2026-09-09 16:06:02.022715,4.0,7,198.09,3,5,4,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
50137,7.0,2,10.0,5,3,4,3,1,16.0,0,4,6.0,169.12,0,2026-09-09 16:06:02.022715,6.0,4,169.12,2,4,3,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
50138,12.0,2,5.0,2,3,3,1,0,18.0,3,1,3.0,196.92,0,2026-09-09 16:06:02.022715,3.0,1,196.92,3,1,4,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
50139,5.0,1,5.0,4,3,3,6,0,15.0,5,5,0.0,162.96,0,2026-09-09 16:06:02.022715,0.0,5,162.96,5,5,2,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
50140,36.0,1,22.0,2,5,3,2,0,15.0,2,1,5.0,141.15,0,2026-09-09 16:06:02.022715,5.0,1,141.15,3,1,2,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
50141,33.0,1,7.0,3,1,5,6,1,11.0,4,4,21.0,161.51,0,2026-09-09 16:06:02.022715,21.0,4,161.51,1,4,2,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50142,3.0,1,14.0,2,4,3,5,0,12.0,1,5,6.0,214.35,0,2026-09-09 16:06:02.022715,6.0,5,214.35,2,5,4,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
50143,7.0,3,6.0,1,4,3,2,0,19.0,0,5,5.0,145.43,0,2026-09-09 16:06:02.022715,5.0,5,145.43,3,5,2,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
50144,4.0,1,24.0,2,5,4,2,0,17.0,3,1,4.0,227.34,0,2026-09-09 16:06:02.022715,4.0,1,227.34,3,1,5,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
50145,3.0,3,5.0,2,4,4,5,0,18.0,4,4,2.0,249.38,0,2026-09-09 16:06:02.022715,2.0,4,249.38,4,4,5,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
50146,0.0,1,21.0,5,4,4,1,0,13.0,1,2,2.0,172.71,0,2026-09-09 16:06:02.022715,2.0,2,172.71,4,1,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
50147,9.0,1,12.0,4,4,3,3,0,21.0,2,4,7.0,91.15,0,2026-09-09 16:06:02.022715,7.0,4,91.15,2,4,1,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
50148,7.0,1,16.0,1,3,1,7,0,16.0,0,4,2.0,269.19,1,2026-09-09 16:06:02.022715,2.0,4,269.19,4,4,5,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
50149,1.0,1,22.0,2,4,4,2,1,13.0,1,7,12.0,274.76,1,2026-09-09 16:06:02.022715,12.0,7,274.76,1,5,5,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
50150,3.0,1,13.0,3,3,3,6,0,16.0,1,5,1.0,192.69,0,2026-09-09 16:06:02.022715,1.0,5,192.69,5,5,4,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False
50151,24.0,1,27.0,3,3,3,1,0,18.0,1,1,18.0,258.49,0,2026-09-09 16:06:02.022715,18.0,1,258.49,1,1,5,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
50152,3.0,1,22.0,4,2,2,1,1,17.0,1,3,3.0,153.29,1,2026-09-09 16:06:02.022715,3.0,3,153.29,3,3,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
50153,2.0,1,16.0,3,3,2,4,1,13.0,0,2,1.0,197.51,0,2026-09-09 16:06:02.022715,1.0,2,197.51,5,1,4,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
50154,7.0,1,20.0,3,3,4,5,1,15.0,4,7,0.0,136.4,0,2026-09-09 16:06:02.022715,0.0,7,136.4,5,5,2,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
50155,42.0,1,11.0,3,4,3,4,0,19.0,3,2,9.0,223.06,0,2026-09-09 16:06:02.022715,9.0,2,223.06,1,1,5,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
50156,3.0,1,6.0,3,5,2,3,0,14.0,2,3,4.0,193.82,0,2026-09-09 16:06:02.022715,4.0,3,193.82,3,3,4,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
50157,11.0,3,37.0,2,3,1,4,0,15.0,5,3,1.0,123.72,1,2026-09-09 16:06:02.022715,1.0,3,123.72,5,3,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
50158,14.0,1,12.0,3,2,2,1,0,11.0,3,2,2.0,131.96,0,2026-09-09 16:06:02.022715,2.0,2,131.96,4,1,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
50159,3.0,2,13.0,2,6,3,6,0,18.0,3,5,1.0,127.79,0,2026-09-09 16:06:02.022715,1.0,5,127.79,5,5,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
50160,13.0,1,5.0,3,4,4,7,0,13.0,2,3,1.0,206.29,0,2026-09-09 16:06:02.022715,1.0,3,206.29,5,3,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
50161,5.0,2,23.0,3,5,2,6,0,21.0,3,2,0.0,184.13,0,2026-09-09 16:06:02.022715,0.0,2,184.13,5,1,3,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
50162,10.0,1,13.0,4,2,3,5,1,18.0,0,7,3.0,191.61,0,2026-09-09 16:06:02.022715,3.0,7,191.61,3,5,4,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
50163,10.0,3,15.0,2,4,1,4,1,15.0,3,3,3.0,198.83,0,2026-09-09 16:06:02.022715,3.0,3,198.83,3,3,4,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
50164,8.0,1,16.0,3,4,1,3,1,11.0,2,2,4.0,188.32,0,2026-09-09 16:06:02.022715,4.0,2,188.32,3,1,4,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
50165,1.0,3,7.0,2,2,5,4,0,15.0,1,2,4.0,207.4,0,2026-09-09 16:06:02.022715,4.0,2,207.4,3,1,4,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
50166,18.0,1,23.0,3,2,4,4,1,11.0,4,1,2.0,180.88,0,2026-09-09 16:06:02.022715,2.0,1,180.88,4,1,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
50167,4.0,1,14.0,4,3,4,3,1,13.0,2,4,10.0,135.25,0,2026-09-09 16:06:02.022715,10.0,4,135.25,1,4,1,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
50168,2.0,2,5.0,4,3,2,2,0,22.0,0,4,2.0,110.72,0,2026-09-09 16:06:02.022715,2.0,4,110.72,4,4,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
50169,0.0,1,20.0,4,6,3,2,0,14.0,3,1,4.0,199.85,1,2026-09-09 16:06:02.022715,4.0,1,199.85,3,1,4,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
50170,9.0,1,11.0,5,3,3,1,0,13.0,3,1,2.0,242.33,0,2026-09-09 16:06:02.022715,2.0,1,242.33,4,1,5,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
50171,11.0,1,8.0,4,4,4,3,1,14.0,4,3,9.0,168.67,0,2026-09-09 16:06:02.022715,9.0,3,168.67,1,3,3,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
50172,0.0,1,5.0,2,4,3,3,0,16.0,4,4,31.0,317.97,1,2026-09-09 16:06:02.022715,31.0,4,317.97,1,4,5,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
50173,7.0,3,9.0,2,3,4,1,0,15.0,2,1,1.0,164.37,0,2026-09-09 16:06:02.022715,1.0,1,164.37,5,1,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
50174,3.0,1,8.0,3,4,2,3,0,22.0,0,2,16.0,293.9,0,2026-09-09 16:06:02.022715,16.0,2,293.9,1,2,5,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
50175,10.0,3,21.0,5,2,3,2,0,17.0,4,4,0.0,174.95,0,2026-09-09 16:06:02.022715,0.0,4,174.95,5,4,3,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
50176,2.0,1,8.0,3,3,5,5,0,16.0,1,4,8.0,235.68,0,2026-09-09 16:06:02.022715,8.0,4,235.68,2,4,5,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
50177,12.0,1,5.0,2,6,3,7,0,15.0,6,3,14.0,156.03,0,2026-09-09 16:06:02.022715,14.0,3,156.03,1,3,2,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
50178,5.0,3,15.0,4,2,2,4,1,15.0,1,5,5.0,146.61,0,2026-09-09 16:06:02.022715,5.0,5,146.61,3,5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
50179,28.0,3,22.0,3,3,3,6,0,21.0,2,3,2.0,190.73,0,2026-09-09 16:06:02.022715,2.0,3,190.73,4,3,4,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
50180,1.0,2,9.0,3,4,4,3,1,17.0,2,2,1.0,206.99,0,2026-09-09 16:06:02.022715,1.0,2,206.99,5,2,4,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
50181,4.0,1,31.0,4,4,2,2,0,11.0,0,4,9.0,174.02,1,2026-09-09 16:06:02.022715,9.0,4,174.02,1,4,3,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
50182,1.0,1,20.0,4,4,4,4,0,18.0,2,1,1.0,112.24,0,2026-09-09 16:06:02.022715,1.0,1,112.24,5,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
50183,26.0,1,23.0,4,5,5,6,1,19.0,3,2,3.0,201.94,0,2026-09-09 16:06:02.022715,3.0,2,201.94,3,2,4,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
50184,21.0,1,15.0,4,1,3,4,0,22.0,1,2,8.0,286.76,0,2026-09-09 16:06:02.022715,8.0,2,286.76,2,2,5,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
50185,3.0,1,14.0,3,4,1,3,1,15.0,5,2,9.0,177.41,1,2026-09-09 16:06:02.022715,9.0,2,177.41,1,2,3,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
50186,11.0,3,8.0,3,5,4,4,1,14.0,4,2,2.0,191.54,1,2026-09-09 16:06:02.022715,2.0,2,191.54,4,2,4,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
50187,17.0,3,27.0,3,1,1,5,1,19.0,0,2,4.0,95.76,1,2026-09-09 16:06:02.022715,4.0,2,95.76,3,2,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
50188,8.0,1,24.0,4,4,2,2,1,14.0,0,1,1.0,247.95,0,2026-09-09 16:06:02.022715,1.0,1,247.95,5,1,5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
50189,8.0,1,27.0,3,3,1,2,0,17.0,0,2,4.0,195.97,0,2026-09-09 16:06:02.022715,4.0,2,195.97,3,2,4,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
50190,3.0,3,11.0,2,2,2,8,1,22.0,4,4,3.0,228.44,0,2026-09-09 16:06:02.022715,3.0,4,228.44,3,4,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
50191,1.0,1,9.0,3,3,5,2,1,16.0,1,1,12.0,158.88,1,2026-09-09 16:06:02.022715,12.0,1,158.88,1,1,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
50192,23.0,1,17.0,3,4,4,3,0,18.0,1,3,3.0,188.09,0,2026-09-09 16:06:02.022715,3.0,3,188.09,3,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
50193,23.0,1,9.0,2,5,3,4,0,14.0,0,3,5.0,157.22,0,2026-09-09 16:06:02.022715,5.0,3,157.22,3,3,2,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
50194,10.0,1,11.0,4,4,5,2,1,11.0,4,2,2.0,68.09,0,2026-09-09 16:06:02.022715,2.0,2,68.09,4,2,1,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
50195,4.0,3,5.0,2,5,4,5,0,18.0,1,7,2.0,177.19,0,2026-09-09 16:06:02.022715,2.0,7,177.19,4,5,3,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
50196,4.0,1,13.0,2,2,3,3,0,17.0,2,3,1.0,176.92,0,2026-09-09 16:06:02.022715,1.0,3,176.92,5,3,3,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
50197,13.0,1,16.0,2,3,1,4,0,18.0,4,1,4.0,217.48,0,2026-09-09 16:06:02.022715,4.0,1,217.48,3,1,5,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
50198,23.0,1,23.0,3,6,4,3,1,12.0,3,1,4.0,111.1,1,2026-09-09 16:06:02.022715,4.0,1,111.1,3,1,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
50199,22.0,3,18.0,2,5,3,3,0,12.0,2,1,3.0,166.76,0,2026-09-09 16:06:02.022715,3.0,1,166.76,3,1,3,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
50200,15.0,3,19.0,3,3,3,1,0,17.0,0,3,4.0,149.53,0,2026-09-09 16:06:02.022715,4.0,3,149.53,3,3,2,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
50201,10.0,1,29.0,4,4,3,5,0,15.0,1,3,4.0,55.67,1,2026-09-09 16:06:02.022715,4.0,3,55.67,3,3,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
50202,1.0,1,7.0,4,3,1,3,0,11.0,6,1,1.0,161.77,0,2026-09-09 16:06:02.022715,1.0,1,161.77,5,1,2,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
50203,2.0,1,6.0,4,3,4,3,1,11.0,1,1,2.0,223.26,0,2026-09-09 16:06:02.022715,2.0,1,223.26,4,1,5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
50204,23.0,1,13.0,3,5,2,5,0,14.0,2,3,10.0,142.34,0,2026-09-09 16:06:02.022715,10.0,3,142.34,1,3,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
50205,9.0,2,6.0,4,4,3,5,0,13.0,1,4,3.0,185.77,1,2026-09-09 16:06:02.022715,3.0,4,185.77,3,4,3,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
50206,0.0,1,14.0,4,3,1,3,1,11.0,1,4,2.0,192.89,1,2026-09-09 16:06:02.022715,2.0,4,192.89,4,4,4,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
50207,1.0,1,6.0,5,3,4,2,1,12.0,2,1,0.0,184.67,0,2026-09-09 16:06:02.022715,0.0,1,184.67,5,1,3,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
50208,11.0,2,6.0,2,3,3,3,0,15.0,3,3,4.0,150.99,0,2026-09-09 16:06:02.022715,4.0,3,150.99,3,3,2,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
50209,0.0,1,5.0,1,4,4,1,0,15.0,1,4,5.0,195.44,0,2026-09-09 16:06:02.022715,5.0,4,195.44,3,4,4,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
50210,2.0,3,13.0,2,3,1,5,0,11.0,3,5,4.0,176.45,0,2026-09-09 16:06:02.022715,4.0,5,176.45,3,5,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
50211,8.0,1,5.0,4,6,3,4,0,18.0,2,1,8.0,126.4,1,2026-09-09 16:06:02.022715,8.0,1,126.4,2,1,1,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
50212,12.0,1,15.0,3,4,2,4,1,17.0,3,4,2.0,195.9,0,2026-09-09 16:06:02.022715,2.0,4,195.9,4,4,4,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
50213,11.0,3,17.0,3,3,4,7,0,15.0,1,3,0.0,222.66,0,2026-09-09 16:06:02.022715,0.0,3,222.66,5,3,5,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
50214,3.0,1,7.0,3,4,2,1,0,19.0,3,6,4.0,141.78,1,2026-09-09 16:06:02.022715,4.0,6,141.78,3,5,2,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
50215,12.0,2,18.0,4,3,4,3,0,17.0,4,1,1.0,206.29,0,2026-09-09 16:06:02.022715,1.0,1,206.29,5,1,4,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
50216,3.0,1,17.0,4,3,2,6,0,11.0,3,4,1.0,278.44,0,2026-09-09 16:06:02.022715,1.0,4,278.44,5,4,5,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
