customer_id,churn_risk_pct,risk_tier,tenure_months,satisfaction_score,complaint_status,prefered_order_cat,preferred_payment_mode,day_since_last_order,order_count,cashback_amount,rfm_segment,r_score,f_score,m_score,recommended_action
50695,85.47,High,1.0,2,Yes (Active Ticket),Mobile Phone,Credit Card,8.0,4,175.38,At Risk,2,4,3,URGENT: Support Escalation & Retention Credit
50462,85.46,High,10.0,1,Yes (Active Ticket),Fashion,COD,2.0,1,177.09,Potential Loyalist,4,1,3,URGENT: Support Escalation & Retention Credit
51157,85.45,High,2.0,5,Yes (Active Ticket),Others,E wallet,6.0,4,236.08,At Risk,2,4,5,URGENT: Support Escalation & Retention Credit
51918,85.35,High,9.0,2,No,Grocery,Credit Card,12.0,6,88.72,At Risk,1,5,1,Targeted Win-Back Campaign
54971,85.33,High,6.0,4,Yes (Active Ticket),Others,Credit Card,8.0,4,164.0,At Risk,1,4,3,URGENT: Support Escalation & Retention Credit
53537,85.23,High,3.0,1,No,Laptop & Accessory,Debit Card,10.0,2,119.51,Hibernating,1,2,1,Onboarding Outreach & Personal Discount
53371,85.15,High,2.0,3,Yes (Active Ticket),Laptop & Accessory,Debit Card,4.0,3,128.49,Loyal Customers,3,3,1,URGENT: Support Escalation & Retention Credit
50574,85.14,High,10.0,1,Yes (Active Ticket),Laptop & Accessory,E wallet,4.0,1,235.39,Potential Loyalist,3,1,5,URGENT: Support Escalation & Retention Credit
55593,85.14,High,1.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,8.0,1,169.49,Promising,1,1,3,URGENT: Support Escalation & Retention Credit
51633,85.09,High,11.0,1,Yes (Active Ticket),Fashion,Credit Card,2.0,4,224.63,Champions,4,4,5,URGENT: Support Escalation & Retention Credit
50874,85.05,High,5.0,2,Yes (Active Ticket),Mobile Phone,Credit Card,8.0,3,165.5,At Risk,2,3,3,URGENT: Support Escalation & Retention Credit
54070,85.05,High,19.0,4,Yes (Active Ticket),Fashion,Debit Card,15.0,3,246.47,At Risk,1,3,5,URGENT: Support Escalation & Retention Credit
54459,85.04,High,5.0,4,Yes (Active Ticket),Mobile Phone,COD,6.0,1,223.24,Promising,2,1,5,URGENT: Support Escalation & Retention Credit
52729,85.0,High,3.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,1.0,2,108.6,Potential Loyalist,5,2,1,URGENT: Support Escalation & Retention Credit
55198,84.98,High,1.0,1,Yes (Active Ticket),Laptop & Accessory,Debit Card,1.0,4,242.92,Champions,4,4,5,URGENT: Support Escalation & Retention Credit
51494,84.96,High,1.0,2,Yes (Active Ticket),Laptop & Accessory,Credit Card,1.0,4,179.74,Loyal Customers,5,4,3,URGENT: Support Escalation & Retention Credit
53967,84.95,High,4.0,1,Yes (Active Ticket),Laptop & Accessory,COD,1.0,5,199.35,Champions,4,5,4,URGENT: Support Escalation & Retention Credit
51820,84.81,High,5.0,1,No,Mobile Phone,UPI,3.0,4,112.25,Loyal Customers,3,4,1,Onboarding Outreach & Personal Discount
52259,84.81,High,4.0,1,Yes (Active Ticket),Laptop & Accessory,Credit Card,1.0,5,204.1,Champions,5,5,4,URGENT: Support Escalation & Retention Credit
52617,84.81,High,4.0,5,Yes (Active Ticket),Others,Credit Card,6.0,2,148.31,Hibernating,2,2,2,URGENT: Support Escalation & Retention Credit
55005,84.81,High,20.0,1,Yes (Active Ticket),Laptop & Accessory,UPI,11.0,5,166.6,At Risk,1,5,3,URGENT: Support Escalation & Retention Credit
51602,84.79,High,4.0,3,Yes (Active Ticket),Laptop & Accessory,Credit Card,1.0,4,72.04,Loyal Customers,5,4,1,URGENT: Support Escalation & Retention Credit
55222,84.77,High,6.0,5,Yes (Active Ticket),Laptop & Accessory,Debit Card,7.0,3,114.8,At Risk,2,4,1,URGENT: Support Escalation & Retention Credit
55422,84.76,High,4.0,3,Yes (Active Ticket),Grocery,Credit Card,11.0,3,181.82,At Risk,1,4,3,URGENT: Support Escalation & Retention Credit
50152,84.73,High,3.0,2,Yes (Active Ticket),Fashion,Debit Card,3.0,3,153.29,Loyal Customers,3,3,2,URGENT: Support Escalation & Retention Credit
53842,84.72,High,0.0,1,Yes (Active Ticket),Laptop & Accessory,E wallet,10.0,7,242.19,At Risk,1,5,5,URGENT: Support Escalation & Retention Credit
54348,84.72,High,8.0,1,Yes (Active Ticket),Laptop & Accessory,UPI,2.0,2,126.13,Potential Loyalist,4,2,1,URGENT: Support Escalation & Retention Credit
50198,84.7,High,23.0,4,Yes (Active Ticket),Mobile Phone,UPI,4.0,1,111.1,Potential Loyalist,3,1,1,URGENT: Support Escalation & Retention Credit
54443,84.69,High,3.0,2,Yes (Active Ticket),Mobile Phone,Debit Card,1.0,3,166.93,Loyal Customers,4,3,3,URGENT: Support Escalation & Retention Credit
52172,84.68,High,1.0,5,Yes (Active Ticket),Fashion,Credit Card,4.0,1,119.85,Potential Loyalist,3,1,1,URGENT: Support Escalation & Retention Credit
50441,84.66,High,1.0,1,Yes (Active Ticket),Mobile Phone,UPI,3.0,2,148.6,Potential Loyalist,3,2,2,URGENT: Support Escalation & Retention Credit
50895,84.6,High,11.0,2,Yes (Active Ticket),Laptop & Accessory,Credit Card,10.0,5,56.32,At Risk,1,5,1,URGENT: Support Escalation & Retention Credit
53419,84.6,High,3.0,5,Yes (Active Ticket),Mobile Phone,Debit Card,7.0,3,155.76,At Risk,2,3,2,URGENT: Support Escalation & Retention Credit
54151,84.58,High,1.0,3,No,Grocery,COD,14.0,2,156.92,Hibernating,1,2,2,Onboarding Outreach & Personal Discount
52218,84.57,High,3.0,4,Yes (Active Ticket),Fashion,COD,7.0,1,106.77,Hibernating,2,1,1,URGENT: Support Escalation & Retention Credit
51575,84.54,High,2.0,3,No,Laptop & Accessory,E wallet,16.0,1,175.5,Promising,1,1,3,Onboarding Outreach & Personal Discount
51805,84.54,High,4.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,1.0,2,99.15,Potential Loyalist,5,2,1,URGENT: Support Escalation & Retention Credit
51529,84.52,High,16.0,1,Yes (Active Ticket),Grocery,Debit Card,2.0,8,216.97,Champions,4,5,4,URGENT: Support Escalation & Retention Credit
51912,84.5,High,21.0,3,Yes (Active Ticket),Fashion,UPI,8.0,2,105.91,Hibernating,2,2,1,URGENT: Support Escalation & Retention Credit
55502,84.5,High,1.0,1,Yes (Active Ticket),Laptop & Accessory,Debit Card,0.0,3,176.27,Loyal Customers,5,4,3,URGENT: Support Escalation & Retention Credit
53613,84.49,High,5.0,4,Yes (Active Ticket),Fashion,Credit Card,1.0,4,95.03,Loyal Customers,4,4,1,URGENT: Support Escalation & Retention Credit
52191,84.45,High,3.0,4,Yes (Active Ticket),Grocery,UPI,8.0,4,132.37,At Risk,2,4,1,URGENT: Support Escalation & Retention Credit
52480,84.42,High,16.0,1,Yes (Active Ticket),Grocery,E wallet,7.0,5,130.76,At Risk,2,5,1,URGENT: Support Escalation & Retention Credit
51692,84.41,High,7.0,1,No,Laptop & Accessory,E wallet,9.0,3,86.34,At Risk,1,3,1,Targeted Win-Back Campaign
54393,84.41,High,10.0,4,Yes (Active Ticket),Mobile Phone,Credit Card,6.0,2,177.19,Need Attention,2,2,3,URGENT: Support Escalation & Retention Credit
54010,84.39,High,1.0,5,Yes (Active Ticket),Laptop & Accessory,Credit Card,4.0,2,171.09,Potential Loyalist,3,2,3,URGENT: Support Escalation & Retention Credit
52197,84.34,High,6.0,3,Yes (Active Ticket),Laptop & Accessory,Debit Card,6.0,3,157.7,At Risk,2,3,2,URGENT: Support Escalation & Retention Credit
51655,84.32,High,1.0,3,No,Grocery,Credit Card,12.0,1,139.14,Hibernating,1,1,2,Onboarding Outreach & Personal Discount
51662,84.26,High,7.0,5,No,Mobile Phone,Debit Card,15.0,1,125.95,Hibernating,1,1,1,Targeted Win-Back Campaign
53712,84.23,High,13.0,3,No,Fashion,Credit Card,18.0,1,63.02,Hibernating,1,1,1,Targeted Win-Back Campaign
50613,84.21,High,10.0,3,Yes (Active Ticket),Grocery,COD,5.0,3,222.19,At Risk,2,3,5,URGENT: Support Escalation & Retention Credit
51155,84.18,High,10.0,3,No,Laptop & Accessory,Debit Card,17.0,5,160.72,At Risk,1,5,2,Targeted Win-Back Campaign
53254,84.16,High,1.0,5,Yes (Active Ticket),Laptop & Accessory,Credit Card,3.0,8,213.99,Loyal Customers,3,5,4,URGENT: Support Escalation & Retention Credit
50201,84.11,High,10.0,3,No,Mobile Phone,Debit Card,4.0,3,55.67,Loyal Customers,3,3,1,Targeted Win-Back Campaign
50090,84.1,High,6.0,2,Yes (Active Ticket),Fashion,Debit Card,1.0,2,188.71,Potential Loyalist,5,1,4,URGENT: Support Escalation & Retention Credit
54016,84.07,High,3.0,5,Yes (Active Ticket),Fashion,Debit Card,4.0,2,179.55,Potential Loyalist,3,2,3,URGENT: Support Escalation & Retention Credit
54221,84.06,High,4.0,1,Yes (Active Ticket),Mobile Phone,Debit Card,1.0,6,171.12,Loyal Customers,4,5,3,URGENT: Support Escalation & Retention Credit
55029,84.06,High,13.0,1,No,Mobile Phone,E wallet,18.0,1,207.05,Promising,1,1,4,Targeted Win-Back Campaign
51279,84.04,High,2.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,2.0,3,226.67,Loyal Customers,4,3,5,URGENT: Support Escalation & Retention Credit
50690,83.98,High,2.0,1,Yes (Active Ticket),Grocery,COD,1.0,1,156.36,Potential Loyalist,5,1,2,URGENT: Support Escalation & Retention Credit
52170,83.9,High,4.0,2,Yes (Active Ticket),Mobile Phone,Credit Card,3.0,2,192.89,Potential Loyalist,3,2,4,URGENT: Support Escalation & Retention Credit
53841,83.9,High,8.0,3,No,Grocery,Credit Card,4.0,4,55.06,Loyal Customers,3,4,1,Targeted Win-Back Campaign
54414,83.87,High,10.0,1,No,Mobile Phone,Credit Card,12.0,4,174.31,At Risk,1,4,3,Targeted Win-Back Campaign
50570,83.85,High,4.0,4,Yes (Active Ticket),Fashion,COD,8.0,3,173.2,At Risk,2,3,3,URGENT: Support Escalation & Retention Credit
51230,83.77,High,5.0,2,Yes (Active Ticket),Others,Credit Card,5.0,4,144.83,At Risk,2,4,2,URGENT: Support Escalation & Retention Credit
52905,83.75,High,7.0,3,Yes (Active Ticket),Fashion,Debit Card,6.0,2,148.92,Hibernating,2,2,2,URGENT: Support Escalation & Retention Credit
54214,83.74,High,3.0,3,Yes (Active Ticket),Mobile Phone,UPI,6.0,1,97.48,Hibernating,2,1,1,URGENT: Support Escalation & Retention Credit
50605,83.55,High,1.0,3,Yes (Active Ticket),Mobile Phone,E wallet,6.0,4,222.94,At Risk,2,4,5,URGENT: Support Escalation & Retention Credit
50315,83.54,High,18.0,4,Yes (Active Ticket),Laptop & Accessory,E wallet,10.0,3,206.61,At Risk,1,3,4,URGENT: Support Escalation & Retention Credit
51328,83.52,High,16.0,2,Yes (Active Ticket),Mobile Phone,Credit Card,1.0,4,128.9,Loyal Customers,5,4,1,URGENT: Support Escalation & Retention Credit
50602,83.34,High,3.0,4,No,Laptop & Accessory,Debit Card,8.0,2,156.58,Hibernating,2,2,2,Onboarding Outreach & Personal Discount
53247,83.27,High,7.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,6.0,4,184.55,At Risk,2,4,3,URGENT: Support Escalation & Retention Credit
51160,83.24,High,0.0,2,Yes (Active Ticket),Laptop & Accessory,Debit Card,2.0,2,151.65,Potential Loyalist,4,2,2,URGENT: Support Escalation & Retention Credit
55161,83.22,High,10.0,2,No,Laptop & Accessory,Credit Card,9.0,3,176.28,At Risk,1,4,3,Targeted Win-Back Campaign
53980,83.17,High,6.0,5,Yes (Active Ticket),Mobile Phone,Credit Card,8.0,1,227.68,Promising,1,1,5,URGENT: Support Escalation & Retention Credit
51022,83.16,High,4.0,4,No,Laptop & Accessory,Debit Card,9.0,4,57.17,At Risk,1,4,1,Onboarding Outreach & Personal Discount
50568,83.14,High,6.0,4,No,Fashion,Debit Card,4.0,3,58.46,Loyal Customers,3,3,1,Onboarding Outreach & Personal Discount
55081,83.12,High,1.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,9.0,2,197.43,Need Attention,1,2,4,URGENT: Support Escalation & Retention Credit
52304,82.98,High,3.0,1,No,Fashion,Credit Card,11.0,4,177.8,At Risk,1,4,3,Onboarding Outreach & Personal Discount
55259,82.95,High,5.0,5,Yes (Active Ticket),Mobile Phone,Credit Card,1.0,2,297.43,Potential Loyalist,4,2,5,URGENT: Support Escalation & Retention Credit
55258,82.91,High,8.0,2,No,Mobile Phone,Credit Card,9.0,1,148.65,Hibernating,1,1,2,Targeted Win-Back Campaign
50374,82.9,High,11.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,7.0,1,162.39,Hibernating,2,1,2,URGENT: Support Escalation & Retention Credit
50317,82.87,High,5.0,2,No,Laptop & Accessory,Debit Card,16.0,4,200.28,At Risk,1,4,4,Onboarding Outreach & Personal Discount
51593,82.85,High,1.0,2,No,Laptop & Accessory,Debit Card,5.0,3,144.41,At Risk,2,3,2,Onboarding Outreach & Personal Discount
55090,82.74,High,1.0,2,No,Fashion,UPI,4.0,1,146.32,Potential Loyalist,3,1,2,Onboarding Outreach & Personal Discount
52906,82.73,High,1.0,5,Yes (Active Ticket),Mobile Phone,Credit Card,4.0,3,194.24,Loyal Customers,3,3,4,URGENT: Support Escalation & Retention Credit
53675,82.7,High,9.0,2,Yes (Active Ticket),Laptop & Accessory,Debit Card,3.0,4,128.59,Loyal Customers,3,4,1,URGENT: Support Escalation & Retention Credit
53724,82.68,High,2.0,1,No,Others,Debit Card,12.0,6,148.13,At Risk,1,5,2,Onboarding Outreach & Personal Discount
50986,82.65,High,7.0,3,No,Others,E wallet,8.0,2,95.19,Hibernating,2,2,1,Targeted Win-Back Campaign
55463,82.62,High,1.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,7.0,2,246.84,At Risk,2,3,5,URGENT: Support Escalation & Retention Credit
55273,82.6,High,4.0,3,Yes (Active Ticket),Mobile Phone,COD,1.0,3,239.91,Champions,4,4,5,URGENT: Support Escalation & Retention Credit
53770,82.51,High,1.0,2,Yes (Active Ticket),Laptop & Accessory,Debit Card,1.0,3,172.77,Loyal Customers,4,3,3,URGENT: Support Escalation & Retention Credit
54572,82.42,High,11.0,2,Yes (Active Ticket),Others,Debit Card,6.0,6,207.73,At Risk,2,5,4,URGENT: Support Escalation & Retention Credit
53021,82.36,High,3.0,2,No,Laptop & Accessory,Debit Card,8.0,2,168.85,Need Attention,1,2,3,Onboarding Outreach & Personal Discount
50542,82.29,High,9.0,4,Yes (Active Ticket),Mobile Phone,COD,4.0,2,182.9,Potential Loyalist,3,2,3,URGENT: Support Escalation & Retention Credit
55515,82.25,High,1.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,3.0,2,235.83,Loyal Customers,3,3,5,URGENT: Support Escalation & Retention Credit
53358,82.23,High,5.0,4,No,Grocery,Credit Card,14.0,5,189.47,At Risk,1,5,4,Onboarding Outreach & Personal Discount
52898,82.22,High,3.0,4,Yes (Active Ticket),Mobile Phone,Debit Card,8.0,5,126.67,At Risk,2,5,1,URGENT: Support Escalation & Retention Credit
50591,82.2,High,1.0,1,No,Mobile Phone,UPI,12.0,1,167.95,Promising,1,1,3,Onboarding Outreach & Personal Discount
51700,82.2,High,8.0,5,Yes (Active Ticket),Mobile Phone,Credit Card,2.0,3,129.63,Loyal Customers,4,3,1,URGENT: Support Escalation & Retention Credit
53857,82.19,High,4.0,3,Yes (Active Ticket),Grocery,Debit Card,0.0,1,134.24,Potential Loyalist,5,1,1,URGENT: Support Escalation & Retention Credit
53848,82.15,High,8.0,3,Yes (Active Ticket),Fashion,Credit Card,3.0,4,241.66,Loyal Customers,3,4,5,URGENT: Support Escalation & Retention Credit
52534,82.14,High,0.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,7.0,1,159.49,Hibernating,2,1,2,URGENT: Support Escalation & Retention Credit
50078,82.13,High,1.0,4,Yes (Active Ticket),Fashion,Credit Card,5.0,5,217.59,Loyal Customers,3,5,5,URGENT: Support Escalation & Retention Credit
54587,82.12,High,5.0,3,Yes (Active Ticket),Fashion,Debit Card,0.0,3,134.02,Loyal Customers,5,3,1,URGENT: Support Escalation & Retention Credit
53232,82.11,High,9.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,4.0,3,224.28,Loyal Customers,3,3,5,URGENT: Support Escalation & Retention Credit
50079,82.1,High,4.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,4.0,1,165.86,Potential Loyalist,3,1,3,URGENT: Support Escalation & Retention Credit
52581,82.0,High,1.0,3,No,Grocery,E wallet,3.0,5,42.87,Loyal Customers,3,5,1,Onboarding Outreach & Personal Discount
52608,81.98,High,3.0,3,Yes (Active Ticket),Laptop & Accessory,Debit Card,4.0,1,150.25,Potential Loyalist,3,1,2,URGENT: Support Escalation & Retention Credit
51537,81.97,High,2.0,3,Yes (Active Ticket),Laptop & Accessory,E wallet,3.0,2,172.81,Potential Loyalist,3,2,3,URGENT: Support Escalation & Retention Credit
52319,81.95,High,5.0,1,Yes (Active Ticket),Laptop & Accessory,Debit Card,2.0,1,187.9,Potential Loyalist,4,1,3,URGENT: Support Escalation & Retention Credit
50557,81.94,High,1.0,2,No,Fashion,E wallet,3.0,6,92.57,Loyal Customers,3,5,1,Onboarding Outreach & Personal Discount
54233,81.94,High,4.0,1,Yes (Active Ticket),Grocery,Credit Card,2.0,6,184.1,Loyal Customers,4,5,3,URGENT: Support Escalation & Retention Credit
53144,81.92,High,8.0,4,Yes (Active Ticket),Others,Credit Card,5.0,2,198.66,Need Attention,2,2,4,URGENT: Support Escalation & Retention Credit
52181,81.84,High,4.0,1,Yes (Active Ticket),Laptop & Accessory,Credit Card,6.0,1,201.09,Promising,2,1,4,URGENT: Support Escalation & Retention Credit
50157,81.74,High,11.0,1,No,Grocery,Credit Card,1.0,3,123.72,Loyal Customers,5,3,1,Targeted Win-Back Campaign
51234,81.69,High,0.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,2.0,4,90.61,Loyal Customers,4,4,1,URGENT: Support Escalation & Retention Credit
50769,81.67,High,4.0,2,No,Fashion,E wallet,15.0,3,194.34,At Risk,1,3,4,Onboarding Outreach & Personal Discount
52973,81.66,High,15.0,3,Yes (Active Ticket),Laptop & Accessory,Credit Card,0.0,3,130.23,Loyal Customers,5,3,1,URGENT: Support Escalation & Retention Credit
53349,81.65,High,4.0,4,No,Laptop & Accessory,Credit Card,12.0,2,113.96,Hibernating,1,2,1,Onboarding Outreach & Personal Discount
51194,81.61,High,10.0,1,No,Mobile Phone,Debit Card,5.0,8,301.06,At Risk,2,5,5,Targeted Win-Back Campaign
50029,81.54,High,9.0,2,Yes (Active Ticket),Fashion,Credit Card,2.0,2,179.38,Potential Loyalist,4,1,3,URGENT: Support Escalation & Retention Credit
50372,81.47,High,0.0,3,No,Laptop & Accessory,Debit Card,8.0,1,133.22,Hibernating,2,1,1,Onboarding Outreach & Personal Discount
54242,81.45,High,5.0,3,Yes (Active Ticket),Mobile Phone,COD,1.0,3,205.31,Loyal Customers,4,3,4,URGENT: Support Escalation & Retention Credit
55142,81.39,High,1.0,3,Yes (Active Ticket),Laptop & Accessory,Credit Card,5.0,4,143.4,At Risk,2,4,2,URGENT: Support Escalation & Retention Credit
50280,81.35,High,16.0,4,Yes (Active Ticket),Grocery,Credit Card,7.0,4,189.78,At Risk,2,4,4,URGENT: Support Escalation & Retention Credit
52883,81.28,High,2.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,2.0,3,225.1,Loyal Customers,4,3,5,URGENT: Support Escalation & Retention Credit
51339,81.15,High,1.0,5,Yes (Active Ticket),Fashion,Credit Card,5.0,6,189.62,At Risk,2,5,4,URGENT: Support Escalation & Retention Credit
55511,81.15,High,1.0,4,Yes (Active Ticket),Others,Debit Card,1.0,4,151.32,Loyal Customers,4,4,2,URGENT: Support Escalation & Retention Credit
51475,81.14,High,4.0,3,Yes (Active Ticket),Fashion,Credit Card,11.0,3,162.67,At Risk,1,3,2,URGENT: Support Escalation & Retention Credit
54043,81.1,High,6.0,3,Yes (Active Ticket),Mobile Phone,E wallet,5.0,3,175.34,At Risk,2,3,3,URGENT: Support Escalation & Retention Credit
54984,81.1,High,18.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,6.0,2,193.22,Need Attention,2,2,4,URGENT: Support Escalation & Retention Credit
51921,81.06,High,12.0,4,Yes (Active Ticket),Laptop & Accessory,E wallet,6.0,3,261.97,At Risk,2,3,5,URGENT: Support Escalation & Retention Credit
50351,81.03,High,7.0,4,No,Others,Credit Card,14.0,3,156.7,At Risk,1,3,2,Targeted Win-Back Campaign
50328,80.95,High,9.0,5,Yes (Active Ticket),Mobile Phone,COD,1.0,2,209.78,Potential Loyalist,5,2,4,URGENT: Support Escalation & Retention Credit
51375,80.89,High,3.0,2,Yes (Active Ticket),Laptop & Accessory,Credit Card,6.0,1,211.29,Promising,2,1,4,URGENT: Support Escalation & Retention Credit
50815,80.88,High,20.0,1,Yes (Active Ticket),Laptop & Accessory,UPI,0.0,6,125.09,Loyal Customers,5,5,1,URGENT: Support Escalation & Retention Credit
53005,80.88,High,8.0,2,Yes (Active Ticket),Laptop & Accessory,COD,1.0,3,214.73,Loyal Customers,5,3,4,URGENT: Support Escalation & Retention Credit
54275,80.88,High,9.0,5,Yes (Active Ticket),Laptop & Accessory,Debit Card,3.0,5,204.86,Loyal Customers,3,5,4,URGENT: Support Escalation & Retention Credit
53845,80.87,High,2.0,4,No,Laptop & Accessory,Debit Card,9.0,2,185.25,Need Attention,1,2,3,Onboarding Outreach & Personal Discount
54460,80.85,High,8.0,5,Yes (Active Ticket),Mobile Phone,Credit Card,3.0,2,192.17,Potential Loyalist,3,2,4,URGENT: Support Escalation & Retention Credit
52956,80.81,High,12.0,2,Yes (Active Ticket),Laptop & Accessory,E wallet,8.0,4,247.43,At Risk,2,4,5,URGENT: Support Escalation & Retention Credit
53134,80.79,High,8.0,4,No,Mobile Phone,E wallet,15.0,3,199.29,At Risk,1,3,4,Targeted Win-Back Campaign
53456,80.79,High,2.0,3,Yes (Active Ticket),Mobile Phone,Debit Card,4.0,1,143.99,Potential Loyalist,3,1,2,URGENT: Support Escalation & Retention Credit
53871,80.68,High,5.0,2,Yes (Active Ticket),Grocery,E wallet,7.0,4,190.58,At Risk,2,4,4,URGENT: Support Escalation & Retention Credit
53963,80.63,High,0.0,4,No,Laptop & Accessory,Credit Card,6.0,6,178.24,At Risk,2,5,3,Onboarding Outreach & Personal Discount
55123,80.59,High,1.0,3,Yes (Active Ticket),Laptop & Accessory,COD,0.0,1,210.15,Potential Loyalist,5,1,4,URGENT: Support Escalation & Retention Credit
